"affected","implementer","year","flow","value"
"Japan","Mexico","2018","inward",0.0731206997022243
"Republic of Korea","Mexico","2018","inward",0.0703424183863119
"Russia","Mexico","2018","inward",0.280141097038235
"Saudi Arabia","Mexico","2018","inward",0.803205181107765
"South Africa","Mexico","2018","inward",0.06802241349282
"Turkey","Mexico","2018","inward",0.156395433143516
"United Kingdom","Mexico","2018","inward",0.17210705063517
"United States of America","Mexico","2018","inward",0.197122758555621
"World","Mexico","2018","inward",0.158563904911542
"Argentina","Republic of Korea","2018","inward",0.0064943339663154
"Australia","Republic of Korea","2018","inward",0.272493519252381
"Brazil","Republic of Korea","2018","inward",0.00173456171575187
"Canada","Republic of Korea","2018","inward",0.21885626129212
"China","Republic of Korea","2018","inward",0.0614257377299376
"France","Republic of Korea","2018","inward",0.0325626316137791
"Germany","Republic of Korea","2018","inward",0.0470127819163543
"India","Republic of Korea","2018","inward",0.529065265778073
"Indonesia","Republic of Korea","2018","inward",0.139848637625489
"Italy","Republic of Korea","2018","inward",0.0193013147565555
"Japan","Republic of Korea","2018","inward",0.0269276690410999
"Mexico","Republic of Korea","2018","inward",0.00964662315957416
"Russia","Republic of Korea","2018","inward",0.426823206091397
"Saudi Arabia","Republic of Korea","2018","inward",0.921769838032291
"South Africa","Republic of Korea","2018","inward",0.00707672917788286
"Turkey","Republic of Korea","2018","inward",0.0145028326934422
"United Kingdom","Republic of Korea","2018","inward",0.0131251341522885
"United States of America","Republic of Korea","2018","inward",0.0256770741206931
"World","Republic of Korea","2018","inward",0.182897871665933
"Argentina","Russia","2018","inward",0.804908803937027
"Australia","Russia","2018","inward",0.27516706295045
"Brazil","Russia","2018","inward",0.940756774386508
"Canada","Russia","2018","inward",0.797225551259885
"China","Russia","2018","inward",0.832963274163733
"France","Russia","2018","inward",0.723674197736879
"Germany","Russia","2018","inward",0.786314691131514
"India","Russia","2018","inward",0.846137335476154
"Indonesia","Russia","2018","inward",0.742948197054899
"Italy","Russia","2018","inward",0.775854289788823
"Japan","Russia","2018","inward",0.915710166265573
"Mexico","Russia","2018","inward",0.807407285973245
"Republic of Korea","Russia","2018","inward",0.872300035554284
"Saudi Arabia","Russia","2018","inward",0.172839271859764
"South Africa","Russia","2018","inward",0.35183411366579
"Turkey","Russia","2018","inward",0.727730675596701
"United Kingdom","Russia","2018","inward",0.756399957521945
"United States of America","Russia","2018","inward",0.806898294950403
"World","Russia","2018","inward",0.753302746593507
"Argentina","Saudi Arabia","2018","inward",0.3841063303683
"Australia","Saudi Arabia","2018","inward",0.609469268096834
"Brazil","Saudi Arabia","2018","inward",0.559816652076045
"Canada","Saudi Arabia","2018","inward",0.372906640302822
"China","Saudi Arabia","2018","inward",0.279905279021235
"France","Saudi Arabia","2018","inward",0.399051272505346
"Germany","Saudi Arabia","2018","inward",0.403597881352498
"India","Saudi Arabia","2018","inward",0.199549447985658
"Indonesia","Saudi Arabia","2018","inward",0.273725157921246
"Italy","Saudi Arabia","2018","inward",0.456959302425107
"Japan","Saudi Arabia","2018","inward",0.663864086055389
"Mexico","Saudi Arabia","2018","inward",0.63296127183175
"Republic of Korea","Saudi Arabia","2018","inward",0.615057795747727
"Russia","Saudi Arabia","2018","inward",0.0680487724494819
"South Africa","Saudi Arabia","2018","inward",0.427139450957622
"Turkey","Saudi Arabia","2018","inward",0.394256367026311
"United Kingdom","Saudi Arabia","2018","inward",0.496499396971302
"United States of America","Saudi Arabia","2018","inward",0.565920657910242
"World","Saudi Arabia","2018","inward",0.423545175178868
"Argentina","South Africa","2018","inward",0.454007918144844
"Australia","South Africa","2018","inward",0.187003127604377
"Brazil","South Africa","2018","inward",0.322680974240928
"Canada","South Africa","2018","inward",0.175364215534683
"China","South Africa","2018","inward",0.452752865719113
"France","South Africa","2018","inward",0.209499659617694
"Germany","South Africa","2018","inward",0.270234868887553
"India","South Africa","2018","inward",0.447981373599687
"Indonesia","South Africa","2018","inward",0.155103079064151
"Italy","South Africa","2018","inward",0.356160971039184
"Japan","South Africa","2018","inward",0.174799662234225
"Mexico","South Africa","2018","inward",0.247362006790148
"Republic of Korea","South Africa","2018","inward",0.359141876393006
"Russia","South Africa","2018","inward",0.10207795038187
"Saudi Arabia","South Africa","2018","inward",0.914084590884339
"Turkey","South Africa","2018","inward",0.611102183973738
"United Kingdom","South Africa","2018","inward",0.231238069850543
"United States of America","South Africa","2018","inward",0.211264857104163
"World","South Africa","2018","inward",0.402715822066959
"Argentina","Turkey","2018","inward",0.0609880334247055
"Australia","Turkey","2018","inward",0.0759325143470197
"Brazil","Turkey","2018","inward",0.0525683996925052
"Canada","Turkey","2018","inward",0.0714654414206564
"China","Turkey","2018","inward",0.593229840797627
"France","Turkey","2018","inward",0.424792532652205
"Germany","Turkey","2018","inward",0.322647588311113
"India","Turkey","2018","inward",0.366968122695712
"Indonesia","Turkey","2018","inward",0.410551407428595
"Italy","Turkey","2018","inward",0.254553844971347
"Japan","Turkey","2018","inward",0.247511557662871
"Mexico","Turkey","2018","inward",0.603712675907173
"Republic of Korea","Turkey","2018","inward",0.393209665441545
"Russia","Turkey","2018","inward",0.215787474213708
"Saudi Arabia","Turkey","2018","inward",0.149715108015699
"South Africa","Turkey","2018","inward",0.0185969849597127
"United Kingdom","Turkey","2018","inward",0.226370799383365
"United States of America","Turkey","2018","inward",0.349926193580773
"World","Turkey","2018","inward",0.286700613644705
"Argentina","United Kingdom","2018","inward",0.266461100118358
"Australia","United Kingdom","2018","inward",0.647022728489384
"Brazil","United Kingdom","2018","inward",0.438804371053782
"Canada","United Kingdom","2018","inward",0.509076220432943
"China","United Kingdom","2018","inward",0.903946993215964
"France","United Kingdom","2018","inward",0.0868451296643264
"Germany","United Kingdom","2018","inward",0.0572773512199645
"India","United Kingdom","2018","inward",0.456331305717487
"Indonesia","United Kingdom","2018","inward",0.225689213970989
"Italy","United Kingdom","2018","inward",0.0515556675842472
"Japan","United Kingdom","2018","inward",0.319667951241701
"Mexico","United Kingdom","2018","inward",0.185144234380165
"Republic of Korea","United Kingdom","2018","inward",0.41143315532929
"Russia","United Kingdom","2018","inward",0.465301505217975
"Saudi Arabia","United Kingdom","2018","inward",0.791631233294886
"South Africa","United Kingdom","2018","inward",0.357955348487946
"Turkey","United Kingdom","2018","inward",0.359259425809365
"United States of America","United Kingdom","2018","inward",0.47510773619491
"World","United Kingdom","2018","inward",0.260203928572973
"Argentina","United States of America","2018","inward",0.436675904911199
"Australia","United States of America","2018","inward",0.485244195849959
"Brazil","United States of America","2018","inward",0.556650969558814
"Canada","United States of America","2018","inward",0.619309969588993
"China","United States of America","2018","inward",0.759361787833197
"France","United States of America","2018","inward",0.56244575094627
"Germany","United States of America","2018","inward",0.644406459981154
"India","United States of America","2018","inward",0.479668904572492
"Indonesia","United States of America","2018","inward",0.630344092181276
"Italy","United States of America","2018","inward",0.50563788413336
"Japan","United States of America","2018","inward",0.737524362045235
"Mexico","United States of America","2018","inward",0.588518843950919
"Republic of Korea","United States of America","2018","inward",0.754887492906659
"Russia","United States of America","2018","inward",0.683310465554693
"Saudi Arabia","United States of America","2018","inward",0.0440624873007883
"South Africa","United States of America","2018","inward",0.30772551460132
"Turkey","United States of America","2018","inward",0.467896100333126
"United Kingdom","United States of America","2018","inward",0.58519213766476
"World","United States of America","2018","inward",0.595405623122862
"Argentina","World","2018","inward",0.405766284704232
"Australia","World","2018","inward",0.379526999273703
"Brazil","World","2018","inward",0.473371414215176
"Canada","World","2018","inward",0.569712011532536
"China","World","2018","inward",0.502043349274283
"France","World","2018","inward",0.190817805933465
"Germany","World","2018","inward",0.227142639372024
"India","World","2018","inward",0.361813177196452
"Indonesia","World","2018","inward",0.304075087771866
"Italy","World","2018","inward",0.214661308304518
"Japan","World","2018","inward",0.475120056626431
"Mexico","World","2018","inward",0.542055443331749
"Republic of Korea","World","2018","inward",0.557688078098967
"Russia","World","2018","inward",0.385109690674929
"Saudi Arabia","World","2018","inward",0.342426351797797
"South Africa","World","2018","inward",0.34306207678908
"Turkey","World","2018","inward",0.367560237823051
"United Kingdom","World","2018","inward",0.243468170608762
"United States of America","World","2018","inward",0.358950821366458
"World","World","2018","inward",0.352079699459449
"Australia","Argentina","2019","inward",0.850372243230266
"Brazil","Argentina","2019","inward",0.690859291225184
"Canada","Argentina","2019","inward",0.607675036416402
"China","Argentina","2019","inward",0.809637289832661
"France","Argentina","2019","inward",0.761585467105933
"Germany","Argentina","2019","inward",0.699611856731917
"India","Argentina","2019","inward",0.443372825747876
"Indonesia","Argentina","2019","inward",0.52794003568028
"Italy","Argentina","2019","inward",0.731911976070814
"Japan","Argentina","2019","inward",0.806758104292083
"Mexico","Argentina","2019","inward",0.819417250682234
"Republic of Korea","Argentina","2019","inward",0.655747710871344
"Russia","Argentina","2019","inward",0.253670668358655
"South Africa","Argentina","2019","inward",0.475608329945387
"Turkey","Argentina","2019","inward",0.401718996981138
"United Kingdom","Argentina","2019","inward",0.548298196706831
"United States of America","Argentina","2019","inward",0.665660906770794
"World","Argentina","2019","inward",0.671637793785272
"Argentina","Australia","2019","inward",0.353819866155421
"Brazil","Australia","2019","inward",0.186972679584274
"Canada","Australia","2019","inward",0.167537639034744
"China","Australia","2019","inward",0.143658485593892
"France","Australia","2019","inward",0.0701252725916352
"Germany","Australia","2019","inward",0.0720631424882575
"India","Australia","2019","inward",0.210609804847537
"Indonesia","Australia","2019","inward",0.12133478537829
"Italy","Australia","2019","inward",0.123709529677904
"Japan","Australia","2019","inward",0.0757879849456488
"Mexico","Australia","2019","inward",0.235506518661728
"Republic of Korea","Australia","2019","inward",0.398936264844926
"Russia","Australia","2019","inward",0.0693178052300122
"Saudi Arabia","Australia","2019","inward",0.0159412429646822
"South Africa","Australia","2019","inward",0.0641178150672625
"Turkey","Australia","2019","inward",0.28387270353451
"United Kingdom","Australia","2019","inward",0.0837044571212882
"United States of America","Australia","2019","inward",0.0725729551227405
"World","Australia","2019","inward",0.122253738218254
"Argentina","Brazil","2019","inward",0.589857683279593
"Australia","Brazil","2019","inward",0.0465653422817458
"Canada","Brazil","2019","inward",0.275006749856432
"China","Brazil","2019","inward",0.627146272419124
"France","Brazil","2019","inward",0.664023677691911
"Germany","Brazil","2019","inward",0.590067991428
"India","Brazil","2019","inward",0.783181978525127
"Indonesia","Brazil","2019","inward",0.655462362301522
"Italy","Brazil","2019","inward",0.549914587100593
"Japan","Brazil","2019","inward",0.698172723383179
"Mexico","Brazil","2019","inward",0.616632901486164
"Republic of Korea","Brazil","2019","inward",0.600992032609224
"Russia","Brazil","2019","inward",0.032202186950219
"Saudi Arabia","Brazil","2019","inward",0.940283857451795
"South Africa","Brazil","2019","inward",0.152749693212559
"Turkey","Brazil","2019","inward",0.392246844300026
"United Kingdom","Brazil","2019","inward",0.547803589537252
"United States of America","Brazil","2019","inward",0.556404603407617
"World","Brazil","2019","inward",0.570752240137578
"Argentina","Canada","2019","inward",0.362259080605461
"Australia","Canada","2019","inward",0.340024896237722
"Brazil","Canada","2019","inward",0.380259471929916
"China","Canada","2019","inward",0.224757819350508
"France","Canada","2019","inward",0.506546108772103
"Germany","Canada","2019","inward",0.491218082997522
"India","Canada","2019","inward",0.235228649489191
"Indonesia","Canada","2019","inward",0.127648994293214
"Italy","Canada","2019","inward",0.355762676846593
"Japan","Canada","2019","inward",0.559518868477077
"Mexico","Canada","2019","inward",0.470922901154256
"Republic of Korea","Canada","2019","inward",0.550374434289268
"Russia","Canada","2019","inward",0.816311238536054
"Saudi Arabia","Canada","2019","inward",0.984271089602283
"South Africa","Canada","2019","inward",0.290384803659366
"Turkey","Canada","2019","inward",0.241510721366318
"United Kingdom","Canada","2019","inward",0.678930583718684
"United States of America","Canada","2019","inward",0.507584053079337
"World","Canada","2019","inward",0.487932153439853
"Argentina","China","2019","inward",0.948757973492029
"Australia","China","2019","inward",0.92455233920857
"Brazil","China","2019","inward",0.863617928710962
"Canada","China","2019","inward",0.550481893191144
"France","China","2019","inward",0.716826515895757
"Germany","China","2019","inward",0.710707666044815
"India","China","2019","inward",0.791567978701022
"Indonesia","China","2019","inward",0.646910479272978
"Italy","China","2019","inward",0.594191661019254
"Japan","China","2019","inward",0.666079906391171
"Mexico","China","2019","inward",0.78179918706368
"Republic of Korea","China","2019","inward",0.746761167981582
"Russia","China","2019","inward",0.826601906643252
"Saudi Arabia","China","2019","inward",0.821535558178805
"South Africa","China","2019","inward",0.528751447704997
"Turkey","China","2019","inward",0.83111953950767
"United Kingdom","China","2019","inward",0.623414739027247
"United States of America","China","2019","inward",0.855056556539019
"World","China","2019","inward",0.76565831859489
"Argentina","France","2019","inward",0.393427915443882
"Australia","France","2019","inward",0.301734024369705
"Brazil","France","2019","inward",0.518445188631498
"Canada","France","2019","inward",0.594718738347365
"China","France","2019","inward",0.872980079338764
"Germany","France","2019","inward",0.49408248583651
"India","France","2019","inward",0.417117238803954
"Indonesia","France","2019","inward",0.342671096523942
"Italy","France","2019","inward",0.375056916180752
"Japan","France","2019","inward",0.601125744393894
"Mexico","France","2019","inward",0.537205650878027
"Republic of Korea","France","2019","inward",0.769192741768404
"Russia","France","2019","inward",0.445076769637408
"Saudi Arabia","France","2019","inward",0.0648721446116662
"South Africa","France","2019","inward",0.430589238672344
"Turkey","France","2019","inward",0.548162419396479
"United Kingdom","France","2019","inward",0.428415073511636
"United States of America","France","2019","inward",0.570027165774766
"World","France","2019","inward",0.476434576949673
"Argentina","Germany","2019","inward",0.413236487743052
"Australia","Germany","2019","inward",0.257598537462899
"Brazil","Germany","2019","inward",0.508799514645855
"Canada","Germany","2019","inward",0.533026077379929
"China","Germany","2019","inward",0.854689621195158
"France","Germany","2019","inward",0.266347811164353
"India","Germany","2019","inward",0.494214501120385
"Indonesia","Germany","2019","inward",0.4598830177572
"Italy","Germany","2019","inward",0.284787190553351
"Japan","Germany","2019","inward",0.700480713712332
"Mexico","Germany","2019","inward",0.75067648054892
"Republic of Korea","Germany","2019","inward",0.782122247332216
"Russia","Germany","2019","inward",0.310543516019023
"Saudi Arabia","Germany","2019","inward",0.104121401506121
"South Africa","Germany","2019","inward",0.526977849899369
"Turkey","Germany","2019","inward",0.358299117965656
"United Kingdom","Germany","2019","inward",0.274287004957574
"United States of America","Germany","2019","inward",0.537334770085412
"World","Germany","2019","inward",0.415664438409315
"Argentina","India","2019","inward",0.963008684259677
"Australia","India","2019","inward",0.970590136307283
"Brazil","India","2019","inward",0.804033719067892
"Canada","India","2019","inward",0.783711864533951
"China","India","2019","inward",0.941579098047754
"France","India","2019","inward",0.792277873749084
"Germany","India","2019","inward",0.830524794604838
"Indonesia","India","2019","inward",0.918843724830657
"Italy","India","2019","inward",0.813853924264714
"Japan","India","2019","inward",0.803072414309022
"Mexico","India","2019","inward",0.865894165940535
"Republic of Korea","India","2019","inward",0.889055445939756
"Russia","India","2019","inward",0.854166343776417
"Saudi Arabia","India","2019","inward",0.99099159408311
"South Africa","India","2019","inward",0.972472660208497
"Turkey","India","2019","inward",0.822752794099634
"United Kingdom","India","2019","inward",0.860982668147459
"United States of America","India","2019","inward",0.873534151587001
"World","India","2019","inward",0.897417503961399
"Argentina","Indonesia","2019","inward",0.87848474648902
"Australia","Indonesia","2019","inward",0.762294501415641
"Brazil","Indonesia","2019","inward",0.729923653959454
"Canada","Indonesia","2019","inward",0.855792691856346
"China","Indonesia","2019","inward",0.691805046045643
"France","Indonesia","2019","inward",0.725714479526643
"Germany","Indonesia","2019","inward",0.557207141447743
"India","Indonesia","2019","inward",0.550200308872329
"Italy","Indonesia","2019","inward",0.584300379419464
"Japan","Indonesia","2019","inward",0.671186127692666
"Mexico","Indonesia","2019","inward",0.31164212389447
"Republic of Korea","Indonesia","2019","inward",0.47389123056952
"Russia","Indonesia","2019","inward",0.410439882816764
"Saudi Arabia","Indonesia","2019","inward",0.992541153232154
"South Africa","Indonesia","2019","inward",0.614423364525224
"Turkey","Indonesia","2019","inward",0.913254797045457
"United Kingdom","Indonesia","2019","inward",0.395952287131272
"United States of America","Indonesia","2019","inward",0.651338704988121
"World","Indonesia","2019","inward",0.6589174282592
"Argentina","Italy","2019","inward",0.25418322112094
"Australia","Italy","2019","inward",0.345279170276936
"Brazil","Italy","2019","inward",0.57533544550426
"Canada","Italy","2019","inward",0.49324990483049
"China","Italy","2019","inward",0.907262076901555
"France","Italy","2019","inward",0.17208050172911
"Germany","Italy","2019","inward",0.122785495749472
"India","Italy","2019","inward",0.568428484974025
"Indonesia","Italy","2019","inward",0.311333423396881
"Japan","Italy","2019","inward",0.371211399721245
"Mexico","Italy","2019","inward",0.47274016367435
"Republic of Korea","Italy","2019","inward",0.534016216911859
"Russia","Italy","2019","inward",0.378309011414861
"Saudi Arabia","Italy","2019","inward",0.140374358329788
"South Africa","Italy","2019","inward",0.768073210634935
"Turkey","Italy","2019","inward",0.428762690283963
"United Kingdom","Italy","2019","inward",0.157228913053068
"United States of America","Italy","2019","inward",0.478727141694548
"World","Italy","2019","inward",0.276361090987632
"Argentina","Japan","2019","inward",0.0621592978196643
"Australia","Japan","2019","inward",0.013926911257525
"Brazil","Japan","2019","inward",0.021596874811951
"Canada","Japan","2019","inward",0.135335905388945
"China","Japan","2019","inward",0.235269346456223
"France","Japan","2019","inward",0.0695593960324876
"Germany","Japan","2019","inward",0.28724028478517
"India","Japan","2019","inward",0.0840089959741916
"Indonesia","Japan","2019","inward",0.0693074442428374
"Italy","Japan","2019","inward",0.200126760748552
"Mexico","Japan","2019","inward",0.0946683418952628
"Republic of Korea","Japan","2019","inward",0.193262399999342
"Russia","Japan","2019","inward",0.0366295450611051
"Saudi Arabia","Japan","2019","inward",0.00177083707048802
"South Africa","Japan","2019","inward",0.150959994230066
"Turkey","Japan","2019","inward",0.119814884636654
"United Kingdom","Japan","2019","inward",0.189807521300005
"United States of America","Japan","2019","inward",0.115544362038413
"World","Japan","2019","inward",0.130613614112436
"Argentina","Mexico","2019","inward",0.0760505839947073
"Australia","Mexico","2019","inward",0.0145789600625683
"Brazil","Mexico","2019","inward",0.146619023004172
"Canada","Mexico","2019","inward",0.166537602316326
"China","Mexico","2019","inward",0.108581251761652
"France","Mexico","2019","inward",0.104410635264522
"Germany","Mexico","2019","inward",0.0653344326454411
"India","Mexico","2019","inward",0.178778476170894
"Indonesia","Mexico","2019","inward",0.19684939103538
"Italy","Mexico","2019","inward",0.248405161730324
"Japan","Mexico","2019","inward",0.0748236369792223
"Republic of Korea","Mexico","2019","inward",0.0704162826238047
"Russia","Mexico","2019","inward",0.607334728880228
"Saudi Arabia","Mexico","2019","inward",0.803205181107765
"South Africa","Mexico","2019","inward",0.06802241349282
"Turkey","Mexico","2019","inward",0.531734967989783
"United Kingdom","Mexico","2019","inward",0.185714849988713
"United States of America","Mexico","2019","inward",0.207781755725704
"World","Mexico","2019","inward",0.166814986892499
"Argentina","Republic of Korea","2019","inward",0.0064943339663154
"Australia","Republic of Korea","2019","inward",0.272493519252381
"Brazil","Republic of Korea","2019","inward",0.00173456171575187
"Canada","Republic of Korea","2019","inward",0.220236811605662
"China","Republic of Korea","2019","inward",0.064160080378341
"France","Republic of Korea","2019","inward",0.0389369525806355
"Germany","Republic of Korea","2019","inward",0.0512492918713135
"India","Republic of Korea","2019","inward",0.53357044030484
"Indonesia","Republic of Korea","2019","inward",0.141158314511281
"Italy","Republic of Korea","2019","inward",0.0250237488883743
"Japan","Republic of Korea","2019","inward",0.0283973753983057
"Mexico","Republic of Korea","2019","inward",0.0107052294185298
"Russia","Republic of Korea","2019","inward",0.426823206091397
"Saudi Arabia","Republic of Korea","2019","inward",0.921769838032291
"South Africa","Republic of Korea","2019","inward",0.00707672917788286
"Turkey","Republic of Korea","2019","inward",0.0145028326934422
"United Kingdom","Republic of Korea","2019","inward",0.0147935840441873
"United States of America","Republic of Korea","2019","inward",0.0273328542430287
"World","Republic of Korea","2019","inward",0.184416583199253
"Argentina","Russia","2019","inward",0.891187033240335
"Australia","Russia","2019","inward",0.276068893453845
"Brazil","Russia","2019","inward",0.946993199357721
"Canada","Russia","2019","inward",0.818461450118333
"China","Russia","2019","inward",0.895084153892451
"France","Russia","2019","inward",0.824741929812731
"Germany","Russia","2019","inward",0.858429389928966
"India","Russia","2019","inward",0.871898473999042
"Indonesia","Russia","2019","inward",0.799449399862825
"Italy","Russia","2019","inward",0.861571194442386
"Japan","Russia","2019","inward",0.931878412824547
"Mexico","Russia","2019","inward",0.917298169043144
"Republic of Korea","Russia","2019","inward",0.911206739268932
"Saudi Arabia","Russia","2019","inward",0.172839271859764
"South Africa","Russia","2019","inward",0.650212413259168
"Turkey","Russia","2019","inward",0.836585606831694
"United Kingdom","Russia","2019","inward",0.828333430072133
"United States of America","Russia","2019","inward",0.860341364872924
"World","Russia","2019","inward",0.818478558920119
"Argentina","Saudi Arabia","2019","inward",0.3841063303683
"Australia","Saudi Arabia","2019","inward",0.609469268096834
"Brazil","Saudi Arabia","2019","inward",0.560357987354739
"Canada","Saudi Arabia","2019","inward",0.373072959472585
"China","Saudi Arabia","2019","inward",0.279695622576405
"France","Saudi Arabia","2019","inward",0.405619602838869
"Germany","Saudi Arabia","2019","inward",0.404422029584671
"India","Saudi Arabia","2019","inward",0.199535202563436
"Indonesia","Saudi Arabia","2019","inward",0.27484681926388
"Italy","Saudi Arabia","2019","inward",0.456831568243164
"Japan","Saudi Arabia","2019","inward",0.664151126364032
"Mexico","Saudi Arabia","2019","inward",0.63296127183175
"Republic of Korea","Saudi Arabia","2019","inward",0.615464162909826
"Russia","Saudi Arabia","2019","inward",0.0680487724494819
"South Africa","Saudi Arabia","2019","inward",0.427139450957622
"Turkey","Saudi Arabia","2019","inward",0.396167532181432
"United Kingdom","Saudi Arabia","2019","inward",0.499472793559428
"United States of America","Saudi Arabia","2019","inward",0.566861454929665
"World","Saudi Arabia","2019","inward",0.424233285267722
"Argentina","South Africa","2019","inward",0.454007918144844
"Australia","South Africa","2019","inward",0.223169380648992
"Brazil","South Africa","2019","inward",0.345328896949215
"Canada","South Africa","2019","inward",0.17672306016833
"China","South Africa","2019","inward",0.483174148294565
"France","South Africa","2019","inward",0.264328093062865
"Germany","South Africa","2019","inward",0.282392177664815
"India","South Africa","2019","inward",0.460293998093411
"Indonesia","South Africa","2019","inward",0.162066727610747
"Italy","South Africa","2019","inward",0.365673932894406
"Japan","South Africa","2019","inward",0.18452498679719
"Mexico","South Africa","2019","inward",0.263260282075304
"Republic of Korea","South Africa","2019","inward",0.364881307961308
"Russia","South Africa","2019","inward",0.189726026061819
"Saudi Arabia","South Africa","2019","inward",0.914084590884339
"Turkey","South Africa","2019","inward",0.614761033582043
"United Kingdom","South Africa","2019","inward",0.24400041098594
"United States of America","South Africa","2019","inward",0.241697901158985
"World","South Africa","2019","inward",0.421345124836134
"Argentina","Turkey","2019","inward",0.0609880334247055
"Australia","Turkey","2019","inward",0.0923272299112168
"Brazil","Turkey","2019","inward",0.0629317121272996
"Canada","Turkey","2019","inward",0.0804295771351084
"China","Turkey","2019","inward",0.66275636632012
"France","Turkey","2019","inward",0.554617282991506
"Germany","Turkey","2019","inward",0.409032689034108
"India","Turkey","2019","inward",0.392435969657932
"Indonesia","Turkey","2019","inward",0.417560402718983
"Italy","Turkey","2019","inward",0.312571506912948
"Japan","Turkey","2019","inward",0.321275912192951
"Mexico","Turkey","2019","inward",0.654423124272549
"Republic of Korea","Turkey","2019","inward",0.480265742318129
"Russia","Turkey","2019","inward",0.227730987394272
"Saudi Arabia","Turkey","2019","inward",0.149715108015699
"South Africa","Turkey","2019","inward",0.0265746028445728
"United Kingdom","Turkey","2019","inward",0.299517344557411
"United States of America","Turkey","2019","inward",0.402458051505508
"World","Turkey","2019","inward",0.33884213988892
"Argentina","United Kingdom","2019","inward",0.268436273631313
"Australia","United Kingdom","2019","inward",0.637448980041334
"Brazil","United Kingdom","2019","inward",0.441947855714017
"Canada","United Kingdom","2019","inward",0.519305875440375
"China","United Kingdom","2019","inward",0.904230695744385
"France","United Kingdom","2019","inward",0.0869002666483785
"Germany","United Kingdom","2019","inward",0.122946841814751
"India","United Kingdom","2019","inward",0.453406902774977
"Indonesia","United Kingdom","2019","inward",0.229354381170673
"Italy","United Kingdom","2019","inward",0.0795615845098078
"Japan","United Kingdom","2019","inward",0.346987990894682
"Mexico","United Kingdom","2019","inward",0.212005478937068
"Republic of Korea","United Kingdom","2019","inward",0.436785577045801
"Russia","United Kingdom","2019","inward",0.465301505217975
"Saudi Arabia","United Kingdom","2019","inward",0.791631233294886
"South Africa","United Kingdom","2019","inward",0.359626206503755
"Turkey","United Kingdom","2019","inward",0.376131088938008
"United States of America","United Kingdom","2019","inward",0.506757137803453
"World","United Kingdom","2019","inward",0.285847361954238
"Argentina","United States of America","2019","inward",0.46128839974685
"Australia","United States of America","2019","inward",0.572231513158126
"Brazil","United States of America","2019","inward",0.57228254074883
"Canada","United States of America","2019","inward",0.636480350714058
"China","United States of America","2019","inward",0.853632055446029
"France","United States of America","2019","inward",0.583198949962595
"Germany","United States of America","2019","inward",0.649489463312785
"India","United States of America","2019","inward",0.594316153939618
"Indonesia","United States of America","2019","inward",0.651739615927154
"Italy","United States of America","2019","inward",0.52772592173649
"Japan","United States of America","2019","inward",0.738724050685741
"Mexico","United States of America","2019","inward",0.604239046852795
"Republic of Korea","United States of America","2019","inward",0.757040136102696
"Russia","United States of America","2019","inward",0.683916085018609
"Saudi Arabia","United States of America","2019","inward",0.0440624873007883
"South Africa","United States of America","2019","inward",0.31672135610346
"Turkey","United States of America","2019","inward",0.625314578564805
"United Kingdom","United States of America","2019","inward",0.591484978098022
"World","United States of America","2019","inward",0.624608124449355
"Argentina","World","2019","inward",0.408535415757443
"Australia","World","2019","inward",0.381465665477599
"Brazil","World","2019","inward",0.46476904612429
"Canada","World","2019","inward",0.579737322018505
"China","World","2019","inward",0.533300320577709
"France","World","2019","inward",0.213527662356134
"Germany","World","2019","inward",0.239211618357549
"India","World","2019","inward",0.378007856128083
"Indonesia","World","2019","inward",0.293073442516956
"Italy","World","2019","inward",0.227639945188459
"Japan","World","2019","inward",0.452714991117329
"Mexico","World","2019","inward",0.559781223397304
"Republic of Korea","World","2019","inward",0.528664806029181
"Russia","World","2019","inward",0.385031134998919
"Saudi Arabia","World","2019","inward",0.332222540621397
"South Africa","World","2019","inward",0.336876822673495
"Turkey","World","2019","inward",0.386430939965414
"United Kingdom","World","2019","inward",0.261907785521948
"United States of America","World","2019","inward",0.371471752361742
"World","World","2019","inward",0.362472394467473
"Australia","Argentina","2020","inward",0.852072534108132
"Brazil","Argentina","2020","inward",0.719737909469256
"Canada","Argentina","2020","inward",0.616909966310661
"China","Argentina","2020","inward",0.816922774643234
"France","Argentina","2020","inward",0.763244236794471
"Germany","Argentina","2020","inward",0.703207638751328
"India","Argentina","2020","inward",0.449467485407778
"Indonesia","Argentina","2020","inward",0.527066910461308
"Italy","Argentina","2020","inward",0.73775230617244
"Japan","Argentina","2020","inward",0.80562538265186
"Mexico","Argentina","2020","inward",0.845974326368227
"Republic of Korea","Argentina","2020","inward",0.658661124443821
"Russia","Argentina","2020","inward",0.253670668358655
"South Africa","Argentina","2020","inward",0.475608329945387
"Turkey","Argentina","2020","inward",0.492237633942778
"United Kingdom","Argentina","2020","inward",0.57777919841971
"United States of America","Argentina","2020","inward",0.672228925340877
"World","Argentina","2020","inward",0.687918387404447
"Argentina","Australia","2020","inward",0.353819866155421
"Brazil","Australia","2020","inward",0.186972679584274
"Canada","Australia","2020","inward",0.168373064571076
"China","Australia","2020","inward",0.147184250624968
"France","Australia","2020","inward",0.0713465523250098
"Germany","Australia","2020","inward",0.0734156359003186
"India","Australia","2020","inward",0.217679991140071
"Indonesia","Australia","2020","inward",0.122477208860683
"Italy","Australia","2020","inward",0.125293391217061
